6,0.25,1.0,4.0,10,6,1.0,1.0,1.0,11,6,0.25,1.0,2.0,11,2,0.5,1.0,3.0,11,6_minor,1_major,4_major,5_major
7,1.0,1.0,1.0,5,6,0.25,1.0,2.0,5,6,0.5,0.5,3.0,5,7,0.125,0.5,3.5,5,5_major,1_minor,2_minor,5_major
6,0.25,1.0,2.0,5,6,0.5,0.5,3.0,5,7,0.125,0.5,3.5,5,1,0.25,0.5,4.0,5,1_minor,2_minor,5_major,1_minor
7,0.25,1.0,4.0,3,1,1.0,1.0,1.0,4,1,1.0,2.0,1.0,4,2,0.25,1.0,4.0,4,2_minor,1_major,6_minor,2_minor
1,1.0,1.0,1.0,4,1,1.0,2.0,1.0,4,2,0.25,1.0,4.0,4,2,1.0,1.0,1.0,5,1_major,6_minor,2_minor,1_major
2,1.0,1.0,1.0,6,2,1.0,1.0,1.0,6,3,0.25,2.0,4.0,6,2,0.25,1.0,2.0,7,4_major,7_diminished,1_major,4_major
2,1.0,1.0,1.0,6,3,0.25,2.0,4.0,6,2,0.25,1.0,2.0,7,3,0.5,1.0,3.0,7,7_diminished,1_major,4_major,7_diminished
"# key=C major, timeSig=4/4, beatDuration=1.0"
note0_scaleDegree,note0_beatStrength,note0_duration,note0_beat,note0_measure,note1_scaleDegree,note1_beatStrength,note1_duration,note1_beat,note1_measure,note2_scaleDegree,note2_beatStrength,note2_duration,note2_beat,note2_measure,note3_scaleDegree,note3_beatStrength,note3_duration,note3_beat,note3_measure,prevChord0,prevChord1,prevChord2,targetChord
1,0.25,3.0,4.0,0,7,0.5,1.0,3.0,1,1,0.25,1.0,4.0,1,2,1.0,2.0,1.0,2,1_major,4_major,7_diminished,1_major
7,0.5,1.0,3.0,1,1,0.25,1.0,4.0,1,2,1.0,2.0,1.0,2,1,0.5,1.0,3.0,2,4_major,7_diminished,1_major,4_major
7,0.5,0.5,3.0,9,1,0.125,0.5,3.5,9,2,0.25,1.0,4.0,9,1,1.0,1.0,1.0,10,6_major,2_diminished,3_major,1_minor
1,0.125,0.5,3.5,9,2,0.25,1.0,4.0,9,1,1.0,1.0,1.0,10,1,0.25,1.0,2.0,10,2_diminished,3_major,1_minor,3_major
2,0.5,1.0,3.0,2,2,0.25,1.0,4.0,2,1,1.0,0.5,1.0,3,7,0.125,0.5,1.5,3,1_major,4_minor,1_minor,2_minor
2,0.25,1.0,4.0,2,1,1.0,0.5,1.0,3,7,0.125,0.5,1.5,3,6,0.25,1.0,2.0,3,4_minor,1_minor,2_minor,1_minor
6,1.0,1.0,1.0,14,7,0.25,1.0,2.0,14,,0.5,1.0,3.0,14,,0.5,1.0,3.0,14,1_minor,5_minor,6_major,2_diminished
7,0.25,1.0,2.0,14,,0.5,1.0,3.0,14,,0.5,1.0,3.0,14,3,1.0,1.0,1.0,15,5_minor,6_major,2_diminished,1_minor
4,1.0,2.0,1.0,12,3,0.5,2.0,3.0,12,2,1.0,2.0,1.0,13,2,0.5,2.0,3.0,13,1_minor,7_major,1_minor,7_major
3,0.5,2.0,3.0,12,2,1.0,2.0,1.0,13,2,0.5,2.0,3.0,13,1,1.0,2.0,1.0,14,7_major,1_minor,7_major,1_minor
3,0.5,1.0,3.0,1,5,0.25,2.0,4.0,1,4,1.0,1.0,1.0,2,3,0.5,1.0,3.0,2,7_diminished,1_major,4_major,7_diminished
5,0.25,2.0,4.0,1,4,1.0,1.0,1.0,2,3,0.5,1.0,3.0,2,3,0.25,0.5,4.0,2,1_major,4_major,7_diminished,1_major
3,0.25,0.5,4.0,0,4,0.125,0.5,4.5,0,5,1.0,2.0,1.0,1,5,0.5,1.0,3.0,1,1_major,5_major,1_major,4_major
4,0.125,0.5,4.5,0,5,1.0,2.0,1.0,1,5,0.5,1.0,3.0,1,4,0.25,0.5,4.0,1,5_major,1_major,4_major,1_major
2,0.5,1.0,3.0,10,2,1.0,2.0,1.0,11,1,0.5,1.0,3.0,11,1,0.5,1.0,3.0,11,5_major,1_major,4_major,5_major
2,1.0,2.0,1.0,11,1,0.5,1.0,3.0,11,1,0.5,1.0,3.0,11,7,1.0,0.5,1.0,12,1_major,4_major,5_major,1_major
5,0.5,1.0,3.0,1,1,0.25,1.0,4.0,1,1,1.0,1.0,1.0,2,7,0.25,1.0,2.0,2,6_major,3_major,1_minor,5_minor
1,0.25,1.0,4.0,1,1,1.0,1.0,1.0,2,7,0.25,1.0,2.0,2,1,0.5,1.0,3.0,2,3_major,1_minor,5_minor,6_major
1,0.5,3.0,3.0,6,7,0.25,1.0,2.0,7,1,0.5,3.0,3.0,7,7,0.25,1.0,2.0,8,1_major,6_minor,1_major,6_minor
7,0.25,1.0,2.0,7,1,0.5,3.0,3.0,7,7,0.25,1.0,2.0,8,6,0.5,4.0,3.0,8,6_minor,1_major,6_minor,1_major
7,0.25,3.0,4.0,10,3,0.5,1.0,3.0,11,3,0.25,3.0,4.0,11,7,0.5,1.0,3.0,12,1_minor,5_major,1_minor,5_major
3,0.5,1.0,3.0,11,3,0.25,3.0,4.0,11,7,0.5,1.0,3.0,12,7,0.25,3.0,4.0,12,5_major,1_minor,5_major,1_minor
1,0.25,1.0,2.0,7,7,0.5,1.0,3.0,7,1,0.25,1.0,4.0,7,6,1.0,1.0,1.0,8,1_minor,7_diminished,1_minor,5_major
7,0.5,1.0,3.0,7,1,0.25,1.0,4.0,7,6,1.0,1.0,1.0,8,,0.25,1.0,2.0,8,7_diminished,1_minor,5_major,1_minor
2,1.0,0.5,1.0,4,1,0.125,0.5,2.5,4,1,0.5,1.0,3.0,4,1,0.5,1.0,3.0,4,6_minor,4_major,1_major,4_major
1,0.125,0.5,2.5,4,1,0.5,1.0,3.0,4,1,0.5,1.0,3.0,4,2,1.0,1.0,1.0,5,4_major,1_major,4_major,1_major
1,0.25,1.0,2.0,10,2,0.5,1.0,3.0,10,2,0.25,1.0,4.0,10,3,1.0,1.0,1.0,11,5_major,1_minor,7_major,1_minor
2,0.5,1.0,3.0,10,2,0.25,1.0,4.0,10,3,1.0,1.0,1.0,11,3,1.0,1.0,1.0,11,1_minor,7_major,1_minor,5_major
3,1.0,1.0,1.0,2,5,0.25,1.0,2.0,2,4,0.5,1.0,3.0,2,4,0.5,1.0,3.0,2,1_major,5_major,6_minor,5_major
5,0.25,1.0,2.0,2,4,0.5,1.0,3.0,2,4,0.5,1.0,3.0,2,3,1.0,1.0,1.0,3,5_major,6_minor,5_major,1_major
5,0.25,2.0,4.0,1,4,1.0,1.0,1.0,2,3,0.5,1.0,3.0,2,3,0.25,0.5,4.0,2,1_major,4_major,3_minor,1_major
4,1.0,1.0,1.0,2,3,0.5,1.0,3.0,2,3,0.25,0.5,4.0,2,4,0.125,0.5,4.5,2,4_major,3_minor,1_major,2_minor
3,0.25,3.0,4.0,10,4,0.5,1.0,3.0,11,3,0.25,3.0,4.0,11,1,0.5,1.0,3.0,12,1_major,7_diminished,1_major,7_diminished
4,0.5,1.0,3.0,11,3,0.25,3.0,4.0,11,1,0.5,1.0,3.0,12,5,0.25,3.0,4.0,12,7_diminished,1_major,7_diminished,1_major
6,1.0,2.0,1.0,9,6,0.5,1.0,3.0,9,7,0.25,1.0,4.0,9,1,1.0,2.0,1.0,10,5_major,1_minor,5_minor,5_major
6,0.5,1.0,3.0,9,7,0.25,1.0,4.0,9,1,1.0,2.0,1.0,10,6,0.5,1.0,3.0,10,1_minor,5_minor,5_major,1_minor
4,0.5,1.0,3.0,5,2,0.25,1.0,4.0,5,3,1.0,1.0,1.0,6,2,0.25,1.0,2.0,6,5_major,6_minor,1_major,4_major
2,0.25,1.0,4.0,5,3,1.0,1.0,1.0,6,2,0.25,1.0,2.0,6,1,0.5,1.0,3.0,6,6_minor,1_major,4_major,5_major
5,1.0,1.0,1.0,16,4,0.25,1.0,2.0,16,3,0.5,1.0,3.0,16,3,0.5,1.0,3.0,16,5_major,1_minor,5_minor,4_minor
4,0.25,1.0,2.0,16,3,0.5,1.0,3.0,16,3,0.5,1.0,3.0,16,3,1.0,1.0,1.0,17,1_minor,5_minor,4_minor,5_major
7,0.5,1.0,3.0,3,7,0.25,1.0,4.0,3,6,1.0,1.0,1.0,4,6,1.0,1.0,1.0,4,1_major,4_major,1_major,4_major
7,0.25,1.0,4.0,3,6,1.0,1.0,1.0,4,6,1.0,1.0,1.0,4,6,1.0,3.0,1.0,4,4_major,1_major,4_major,1_major
2,1.0,2.0,1.0,3,1,0.5,1.0,3.0,3,1,0.25,1.0,4.0,3,7,1.0,1.5,1.0,4,1_major,4_major,2_minor,1_major
6,0.5,1.0,3.0,4,6,0.5,1.0,3.0,4,5,1.0,6.0,1.0,5,5,0.5,1.0,3.0,7,4_major,2_minor,1_major,4_major
5,0.25,3.0,4.0,6,1,0.5,1.0,3.0,7,1,0.5,0.5,3.0,7,1,0.125,0.5,4.5,7,1_major,4_major,1_major,5_major
1,0.5,1.0,3.0,7,1,0.5,0.5,3.0,7,1,0.125,0.5,4.5,7,7,1.0,2.0,1.0,8,4_major,1_major,5_major,1_major
5,0.25,1.0,4.0,2,1,1.0,2.0,1.0,3,6,0.5,1.0,3.0,3,5,0.25,1.0,4.0,3,6_major,4_minor,3_major,6_major
1,1.0,2.0,1.0,3,6,0.5,1.0,3.0,3,5,0.25,1.0,4.0,3,4,1.0,2.0,1.0,4,4_minor,3_major,6_major,4_minor
4,1.0,1.0,1.0,10,2,0.25,1.0,2.0,10,1,0.5,1.0,3.0,10,5,0.25,1.0,4.0,10,6_minor,6_major,4_minor,3_minor
2,0.25,1.0,2.0,10,1,0.5,1.0,3.0,10,5,0.25,1.0,4.0,10,5,1.0,1.0,1.0,11,6_major,4_minor,3_minor,6_minor
1,1.0,1.0,1.0,5,1,1.0,2.0,1.0,5,3,1.0,1.0,1.0,6,3,1.0,2.0,1.0,6,1_major,6_minor,1_major,6_minor
1,1.0,2.0,1.0,5,3,1.0,1.0,1.0,6,3,1.0,2.0,1.0,6,5,1.0,1.0,1.0,7,6_minor,1_major,6_minor,1_major
5,0.5,1.0,3.0,1,1,0.25,1.0,4.0,1,1,1.0,1.0,1.0,2,7,0.25,1.0,2.0,2,6_major,3_major,1_minor,3_major
1,0.25,1.0,4.0,1,1,1.0,1.0,1.0,2,7,0.25,1.0,2.0,2,1,0.5,1.0,3.0,2,3_major,1_minor,3_major,6_major
"# key=a minor, timeSig=3/2, beatDuration=2.0"
note0_scaleDegree,note0_beatStrength,note0_duration,note0_beat,note0_measure,note1_scaleDegree,note1_beatStrength,note1_duration,note1_beat,note1_measure,note2_scaleDegree,note2_beatStrength,note2_duration,note2_beat,note2_measure,note3_scaleDegree,note3_beatStrength,note3_duration,note3_beat,note3_measure,prevChord0,prevChord1,prevChord2,targetChord
2,0.5,1.0,3.0,1,3,1.0,2.0,1.0,2,2,0.5,1.0,3.0,2,4,0.25,1.0,4.0,2,5_major,6_minor,2_minor,5_major
3,1.0,2.0,1.0,2,2,0.5,1.0,3.0,2,4,0.25,1.0,4.0,2,4,1.0,2.0,1.0,3,6_minor,2_minor,5_major,6_minor
4,1.0,7.0,1.0,8,2,0.25,1.0,4.0,9,1,1.0,2.0,1.0,10,5,0.25,1.0,4.0,10,1_major,5_major,1_major,5_major
2,0.25,1.0,4.0,9,1,1.0,2.0,1.0,10,5,0.25,1.0,4.0,10,5,1.0,3.0,1.0,11,5_major,1_major,5_major,1_major
2,1.0,3.0,1.0,24,3,0.25,1.0,4.0,24,3,1.0,3.0,1.0,25,3,0.25,1.0,4.0,25,1_major,2_minor,1_major,2_minor
3,0.25,1.0,4.0,24,3,1.0,3.0,1.0,25,3,0.25,1.0,4.0,25,4,1.0,3.0,1.0,26,2_minor,1_major,2_minor,1_major
2,1.0,1.0,1.0,4,2,1.0,1.0,1.0,4,1,0.5,3.0,3.0,4,2,0.25,1.0,2.0,5,1_major,5_major,1_major,5_major
2,1.0,1.0,1.0,4,1,0.5,3.0,3.0,4,2,0.25,1.0,2.0,5,3,0.5,1.0,3.0,5,5_major,1_major,5_major,1_major
6,0.5,1.0,3.0,1,1,0.25,0.5,4.0,1,2,0.125,0.5,4.5,1,3,1.0,1.0,1.0,2,3_minor,4_major,5_major,1_major
1,0.25,0.5,4.0,1,2,0.125,0.5,4.5,1,3,1.0,1.0,1.0,2,2,0.25,1.0,2.0,2,4_major,5_major,1_major,6_minor
1,0.25,3.0,4.0,0,5,0.5,1.0,3.0,1,1,0.25,1.0,4.0,1,2,1.0,2.0,1.0,2,1_major,7_diminished,3_minor,1_major
5,0.5,1.0,3.0,1,1,0.25,1.0,4.0,1,2,1.0,2.0,1.0,2,1,0.5,1.0,3.0,2,7_diminished,3_minor,1_major,7_diminished
1,0.25,2.0,4.0,0,6,0.25,1.0,2.0,1,7,0.5,1.0,3.0,1,5,0.25,1.0,4.0,1,1_major,5_major,6_minor,5_major
6,0.25,1.0,2.0,1,7,0.5,1.0,3.0,1,5,0.25,1.0,4.0,1,6,1.0,1.0,1.0,2,5_major,6_minor,5_major,1_major
1,1.0,1.0,1.0,3,1,1.0,1.0,1.0,3,7,0.5,1.0,3.0,3,1,1.0,1.0,1.0,4,1_minor,3_major,7_major,1_minor
1,1.0,1.0,1.0,3,7,0.5,1.0,3.0,3,1,1.0,1.0,1.0,4,1,1.0,1.0,1.0,4,3_major,7_major,1_minor,3_major
6,1.0,1.0,1.0,5,6,1.0,1.0,1.0,5,3,0.25,0.5,4.0,5,4,0.125,0.5,4.5,5,3_major,6_major,3_major,4_minor
6,1.0,1.0,1.0,5,3,0.25,0.5,4.0,5,4,0.125,0.5,4.5,5,5,1.0,1.0,1.0,6,6_major,3_major,4_minor,1_minor
5,0.25,1.0,2.0,11,4,0.5,2.0,3.0,11,3,1.0,1.0,1.0,13,3,1.0,1.0,1.0,13,6_minor,7_major,4_major,6_minor
4,0.5,2.0,3.0,11,3,1.0,1.0,1.0,13,3,1.0,1.0,1.0,13,5,0.5,1.0,3.0,14,7_major,4_major,6_minor,4_major
7,0.5,1.0,3.0,5,2,0.25,2.0,4.0,5,7,0.25,1.0,2.0,6,6,0.5,1.0,3.0,6,7_diminished,1_minor,2_minor,7_diminished
2,0.25,2.0,4.0,5,7,0.25,1.0,2.0,6,6,0.5,1.0,3.0,6,1,0.25,2.0,4.0,6,1_minor,2_minor,7_diminished,1_minor
1,0.5,1.0,3.0,17,5,0.25,1.0,4.0,17,3,1.0,1.0,1.0,18,3,1.0,1.0,1.0,18,1_major,6_minor,1_major,5_major
5,0.25,1.0,4.0,17,3,1.0,1.0,1.0,18,3,1.0,1.0,1.0,18,3,0.5,1.0,3.0,18,6_minor,1_major,5_major,1_major
7,0.25,3.0,4.0,3,5,0.5,1.0,3.0,4,1,0.25,3.0,4.0,4,5,0.5,1.0,3.0,5,1_major,2_minor,1_major,2_minor
5,0.5,1.0,3.0,4,1,0.25,3.0,4.0,4,5,0.5,1.0,3.0,5,5,0.25,3.0,4.0,5,2_minor,1_major,2_minor,1_major
1,1.0,2.0,1.0,3,6,0.5,1.0,3.0,3,7,0.25,1.0,4.0,3,1,1.0,2.0,1.0,4,1_minor,5_major,4_major,1_minor
6,0.5,1.0,3.0,3,7,0.25,1.0,4.0,3,1,1.0,2.0,1.0,4,3,0.5,1.0,3.0,4,5_major,4_major,1_minor,5_major
4,0.5,1.0,3.0,19,4,0.25,1.0,4.0,19,4,1.0,2.0,1.0,20,4,0.5,1.0,3.0,20,2_minor,5_major,6_minor,2_minor
4,0.25,1.0,4.0,19,4,1.0,2.0,1.0,20,4,0.5,1.0,3.0,20,4,0.25,1.0,4.0,20,5_major,6_minor,2_minor,5_major
4,0.25,2.0,4.0,8,3,1.0,0.5,1.0,9,2,0.125,0.5,2.5,9,1,0.5,1.0,3.0,9,1_major,5_major,6_minor,5_major
3,1.0,0.5,1.0,9,2,0.125,0.5,2.5,9,1,0.5,1.0,3.0,9,1,0.5,2.0,3.0,9,5_major,6_minor,5_major,1_major
4,0.25,1.0,4.0,7,3,1.0,2.0,1.0,8,3,0.5,1.0,3.0,8,2,0.25,1.0,4.0,8,3_minor,1_major,7_diminished,3_minor
3,1.0,2.0,1.0,8,3,0.5,1.0,3.0,8,2,0.25,1.0,4.0,8,3,1.0,2.0,1.0,9,1_major,7_diminished,3_minor,1_major
5,0.5,1.0,3.0,4,3,0.25,1.0,4.0,4,2,1.0,2.0,1.0,5,1,0.5,1.0,3.0,5,5_major,1_minor,3_major,5_major
3,0.25,1.0,4.0,4,2,1.0,2.0,1.0,5,1,0.5,1.0,3.0,5,2,0.25,1.0,4.0,5,1_minor,3_major,5_major,1_minor
1,0.25,0.5,4.0,5,2,0.125,0.5,4.5,5,3,1.0,1.0,1.0,6,6,0.25,1.0,2.0,6,1_minor,2_minor,5_major,1_minor
2,0.125,0.5,4.5,5,3,1.0,1.0,1.0,6,6,0.25,1.0,2.0,6,,0.5,1.0,3.0,6,2_minor,5_major,1_minor,2_minor
1,1.0,2.0,1.0,5,1,1.0,2.0,1.0,5,3,1.0,2.0,1.0,6,5,0.5,2.0,3.0,6,1_minor,7_major,1_minor,7_major
1,1.0,2.0,1.0,5,3,1.0,2.0,1.0,6,5,0.5,2.0,3.0,6,2,1.0,2.0,1.0,7,7_major,1_minor,7_major,1_minor
5,1.0,1.0,1.0,13,3,0.25,1.0,2.0,13,6,0.5,1.0,3.0,13,6,0.5,1.0,3.0,13,6_minor,3_major,6_minor,5_major
3,0.25,1.0,2.0,13,6,0.5,1.0,3.0,13,6,0.5,1.0,3.0,13,4,1.0,1.0,1.0,14,3_major,6_minor,5_major,6_minor
7,0.25,2.0,4.0,8,2,0.25,1.0,2.0,9,3,0.5,1.0,3.0,9,3,0.25,1.0,4.0,9,1_minor,6_major,2_diminished,3_major
2,0.25,1.0,2.0,9,3,0.5,1.0,3.0,9,3,0.25,1.0,4.0,9,2,1.0,1.0,1.0,10,6_major,2_diminished,3_major,1_minor
7,0.25,1.0,2.0,9,6,0.5,1.0,3.0,9,6,0.5,1.0,3.0,9,7,1.0,1.0,1.0,10,3_major,6_major,3_major,1_minor
6,0.5,1.0,3.0,9,6,0.5,1.0,3.0,9,7,1.0,1.0,1.0,10,7,1.0,1.0,1.0,10,6_major,3_major,1_minor,3_major
5,0.5,1.0,3.0,7,3,0.25,2.0,4.0,7,3,0.25,1.0,2.0,8,2,0.5,1.0,3.0,8,5_major,1_major,6_minor,5_major
3,0.25,2.0,4.0,7,3,0.25,1.0,2.0,8,2,0.5,1.0,3.0,8,1,0.25,2.0,4.0,8,1_major,6_minor,5_major,1_major
3,1.0,1.0,1.0,13,3,1.0,1.0,1.0,13,5,0.5,1.0,3.0,14,5,0.25,1.0,4.0,14,4_major,6_minor,4_major,6_minor
3,1.0,1.0,1.0,13,5,0.5,1.0,3.0,14,5,0.25,1.0,4.0,14,5,1.0,1.0,1.0,14,6_minor,4_major,6_minor,4_major
1,1.0,2.0,1.0,9,4,0.5,1.0,3.0,9,4,0.25,1.0,4.0,9,3,1.0,2.0,1.0,10,1_major,2_minor,5_major,1_major
4,0.5,1.0,3.0,9,4,0.25,1.0,4.0,9,3,1.0,2.0,1.0,10,2,0.5,1.0,3.0,10,2_minor,5_major,1_major,2_minor
5,0.25,1.0,2.0,15,1,0.5,1.0,3.0,15,7,0.25,1.0,4.0,15,6,1.0,1.0,1.0,16,6_minor,3_minor,4_major,1_major
1,0.5,1.0,3.0,15,7,0.25,1.0,4.0,15,6,1.0,1.0,1.0,16,5,0.25,1.0,2.0,16,3_minor,4_major,1_major,6_minor
7,0.25,3.0,4.0,8,6,0.5,1.0,3.0,9,6,0.25,3.0,4.0,9,5,0.5,1.0,3.0,10,1_minor,5_major,1_minor,5_major
6,0.5,1.0,3.0,9,6,0.25,3.0,4.0,9,5,0.5,1.0,3.0,10,4,0.25,3.0,4.0,10,5_major,1_minor,5_major,1_minor
3,0.25,1.0,4.0,14,4,1.0,1.0,1.0,15,3,0.25,1.0,2.0,15,2,0.5,1.0,3.0,15,4_major,1_major,4_major,1_major
4,1.0,1.0,1.0,15,3,0.25,1.0,2.0,15,2,0.5,1.0,3.0,15,5,0.25,1.0,4.0,15,1_major,4_major,1_major,4_major
3,0.25,2.0,4.0,7,5,0.5,1.0,3.0,8,4,0.25,3.0,4.0,8,6,0.5,1.0,3.0,9,1_minor,5_major,1_minor,5_major
5,0.5,1.0,3.0,8,4,0.25,3.0,4.0,8,6,0.5,1.0,3.0,9,,0.25,3.0,4.0,9,5_major,1_minor,5_major,1_minor
6,0.5,1.0,3.0,3,5,0.25,1.0,4.0,3,,1.0,1.0,1.0,4,,1.0,1.0,1.0,4,3_major,4_minor,1_minor,7_major
5,0.25,1.0,4.0,3,,1.0,1.0,1.0,4,,1.0,1.0,1.0,4,3,0.5,1.0,3.0,4,4_minor,1_minor,7_major,3_major
6,1.0,1.0,1.0,10,6,1.0,1.0,1.0,10,6,0.25,1.0,4.0,10,6,1.0,1.0,1.0,11,3_major,6_major,3_major,1_minor
6,1.0,1.0,1.0,10,6,0.25,1.0,4.0,10,6,1.0,1.0,1.0,11,6,0.25,1.0,2.0,11,6_major,3_major,1_minor,3_major
7,0.5,1.0,3.0,19,7,0.5,1.0,3.0,19,6,1.0,1.0,1.0,20,6,1.0,1.0,1.0,20,6_major,3_major,1_minor,3_major
7,0.5,1.0,3.0,19,6,1.0,1.0,1.0,20,6,1.0,1.0,1.0,20,6,1.0,1.0,1.0,20,3_major,1_minor,3_major,6_major
1,1.0,1.0,1.0,24,1,1.0,1.0,1.0,24,1,1.0,1.0,1.0,24,2,0.25,1.0,4.0,24,1_major,2_minor,5_major,6_minor
1,1.0,1.0,1.0,24,1,1.0,1.0,1.0,24,2,0.25,1.0,4.0,24,3,1.0,1.0,1.0,25,2_minor,5_major,6_minor,1_major
"# key=C major, timeSig=3/4, beatDuration=1.0"
note0_scaleDegree,note0_beatStrength,note0_duration,note0_beat,note0_measure,note1_scaleDegree,note1_beatStrength,note1_duration,note1_beat,note1_measure,note2_scaleDegree,note2_beatStrength,note2_duration,note2_beat,note2_measure,note3_scaleDegree,note3_beatStrength,note3_duration,note3_beat,note3_measure,prevChord0,prevChord1,prevChord2,targetChord
1,0.25,6.0,4.0,11,6,0.5,1.0,3.0,13,7,0.25,6.0,4.0,13,2,0.5,1.0,3.0,15,1_major,7_diminished,1_major,7_diminished
6,0.5,1.0,3.0,13,7,0.25,6.0,4.0,13,2,0.5,1.0,3.0,15,2,0.25,3.0,4.0,15,7_diminished,1_major,7_diminished,1_major
3,0.25,3.0,4.0,5,1,0.5,1.0,3.0,6,6,0.25,3.0,4.0,6,2,0.5,1.0,3.0,7,1_major,5_major,1_major,5_major
1,0.5,1.0,3.0,6,6,0.25,3.0,4.0,6,2,0.5,1.0,3.0,7,3,0.25,3.0,4.0,7,5_major,1_major,5_major,1_major
6,1.0,1.0,1.0,5,7,0.25,1.0,2.0,5,1,0.5,1.0,3.0,5,3,0.25,1.0,4.0,5,1_major,5_major,6_minor,3_minor
7,0.25,1.0,2.0,5,1,0.5,1.0,3.0,5,3,0.25,1.0,4.0,5,2,1.0,1.0,1.0,6,5_major,6_minor,3_minor,1_major
6,0.5,1.0,3.0,3,7,0.25,1.0,4.0,3,1,1.0,1.0,1.0,4,2,0.25,1.0,2.0,4,4_major,2_minor,1_major,6_minor
7,0.25,1.0,4.0,3,1,1.0,1.0,1.0,4,2,0.25,1.0,2.0,4,1,0.5,1.0,3.0,4,2_minor,1_major,6_minor,4_major
1,0.5,1.0,3.0,5,7,0.25,1.0,4.0,5,6,1.0,1.0,1.0,6,,0.25,1.0,2.0,6,1_minor,2_minor,1_minor,5_major
7,0.25,1.0,4.0,5,6,1.0,1.0,1.0,6,,0.25,1.0,2.0,6,6,0.5,1.0,3.0,6,2_minor,1_minor,5_major,1_minor
1,1.0,3.0,1.0,8,7,0.25,1.0,4.0,8,1,1.0,3.0,1.0,9,6,0.25,1.0,4.0,9,1_minor,5_minor,1_minor,5_minor
7,0.25,1.0,4.0,8,1,1.0,3.0,1.0,9,6,0.25,1.0,4.0,9,1,1.0,3.0,1.0,10,5_minor,1_minor,5_minor,1_minor
2,0.5,1.0,3.0,10,2,0.25,1.0,4.0,10,3,1.0,1.0,1.0,11,4,0.25,1.0,2.0,11,3_minor,6_minor,1_major,4_major
2,0.25,1.0,4.0,10,3,1.0,1.0,1.0,11,4,0.25,1.0,2.0,11,5,0.5,1.0,3.0,11,6_minor,1_major,4_major,3_minor
5,1.0,3.0,1.0,13,3,0.5,1.0,3.0,13,3,1.0,3.0,1.0,14,3,1.0,1.0,1.0,14,4_minor,7_major,4_minor,7_major
3,0.5,1.0,3.0,13,3,1.0,3.0,1.0,14,3,1.0,1.0,1.0,14,3,1.0,3.0,1.0,15,7_major,4_minor,7_major,4_minor
1,1.0,0.5,1.0,8,7,0.125,0.5,1.5,8,6,0.25,1.0,2.0,8,5,0.5,1.0,3.0,8,1_minor,2_minor,1_minor,3_major
7,0.125,0.5,1.5,8,6,0.25,1.0,2.0,8,5,0.5,1.0,3.0,8,5,0.5,1.0,3.0,8,2_minor,1_minor,3_major,7_major
"# key=a minor, timeSig=4/4, beatDuration=1.0"
note0_scaleDegree,note0_beatStrength,note0_duration,note0_beat,note0_measure,note1_scaleDegree,note1_beatStrength,note1_duration,note1_beat,note1_measure,note2_scaleDegree,note2_beatStrength,note2_duration,note2_beat,note2_measure,note3_scaleDegree,note3_beatStrength,note3_duration,note3_beat,note3_measure,prevChord0,prevChord1,prevChord2,targetChord
3,0.5,1.0,3.0,11,3,0.25,2.0,4.0,11,1,0.25,1.0,2.0,12,7,0.5,1.0,3.0,12,4_minor,1_minor,3_major,4_minor
3,0.25,2.0,4.0,11,1,0.25,1.0,2.0,12,7,0.5,1.0,3.0,12,7,0.5,2.0,3.0,12,1_minor,3_major,4_minor,1_minor
7,0.5,1.0,3.0,10,3,0.25,1.0,4.0,10,4,1.0,1.0,1.0,11,3,0.25,1.0,2.0,11,1_major,4_major,1_major,4_major
3,0.25,1.0,4.0,10,4,1.0,1.0,1.0,11,3,0.25,1.0,2.0,11,2,0.5,1.0,3.0,11,4_major,1_major,4_major,1_major
1,0.25,2.0,2.0,7,7,0.25,1.0,4.0,7,6,1.0,3.0,1.0,8,1,0.25,1.0,4.0,8,4_minor,7_major,4_minor,7_major
7,0.25,1.0,4.0,7,6,1.0,3.0,1.0,8,1,0.25,1.0,4.0,8,1,1.0,3.0,1.0,9,7_major,4_minor,7_major,4_minor
7,0.125,0.5,2.5,3,1,0.5,1.0,3.0,3,2,0.25,1.0,4.0,3,7,1.0,1.0,1.0,4,5_minor,6_major,3_major,1_minor
1,0.5,1.0,3.0,3,2,0.25,1.0,4.0,3,7,1.0,1.0,1.0,4,7,1.0,1.0,1.0,4,6_major,3_major,1_minor,3_major
"# key=C major, timeSig=4/4, beatDuration=1.0"
note0_scaleDegree,note0_beatStrength,note0_duration,note0_beat,note0_measure,note1_scaleDegree,note1_beatStrength,note1_duration,note1_beat,note1_measure,note2_scaleDegree,note2_beatStrength,note2_duration,note2_beat,note2_measure,note3_scaleDegree,note3_beatStrength,note3_duration,note3_beat,note3_measure,prevChord0,prevChord1,prevChord2,targetChord
2,0.25,1.0,4.0,13,1,1.0,1.0,1.0,14,7,0.25,1.0,2.0,14,6,0.5,1.0,3.0,14,4_minor,5_major,1_minor,5_minor
1,1.0,1.0,1.0,14,7,0.25,1.0,2.0,14,6,0.5,1.0,3.0,14,1,0.25,1.0,4.0,14,5_major,1_minor,5_minor,4_minor
3,0.5,1.0,3.0,2,7,0.25,1.0,4.0,2,1,1.0,1.0,1.0,3,7,0.25,0.5,2.0,3,3_major,4_minor,1_minor,6_major
